State,AreaName,All_Poverty,M_Poverty,F_Poverty,FIPS,Med_Income,M_With,M_Without,F_With,F_Without,All_With,All_Without,Incidence_Rate,Avg_Ann_Incidence,RecentTrend,Mortality_Rate,Avg_Ann_Deaths,POPESTIMATE2015,Rising,Falling
NC,"Jones County, North Carolina",2173,889,1284,37103,34005,3862,1023,4482,696,8344,1719,86.4,13,stable,65.9,10,10013,0,0
NC,"Lee County, North Carolina",10533,4363,6170,37105,45608,22501,5700,24947,5037,47448,10737,76.6,51,falling,54.7,36,59660,0,1
NC,"Lenoir County, North Carolina",13401,5724,7677,37107,34717,21830,5509,26143,4306,47973,9815,73,57,stable,53.2,42,58106,0,0
NC,"Lincoln County, North Carolina",12243,5509,6734,37109,49215,33425,5657,34528,5400,67953,11057,71.6,65,stable,51.8,47,81035,0,0
NC,"McDowell County, North Carolina",8897,4138,4759,37111,35965,18526,3360,19508,2625,38034,5985,88.6,54,stable,58.1,35,44989,0,0
NC,"Macon County, North Carolina",6401,2951,3450,37113,39133,13028,3366,14225,3072,27253,6438,75.4,46,stable,57.9,35,34201,0,0
NC,"Madison County, North Carolina",3616,1490,2126,37115,37904,8835,1533,9401,1025,18236,2558,56.5,18,stable,47,14,21139,0,0
NC,"Martin County, North Carolina",5007,2191,2816,37117,35080,9207,1912,10402,2070,19609,3982,68,24,stable,47.2,16,23357,0,0
NC,"Mecklenburg County, North Carolina",148326,65072,83254,37119,56854,394554,79148,440912,70014,835466,149162,59.4,452,stable,41.9,314,1034070,0,0
NC,"Mitchell County, North Carolina",2910,1265,1645,37121,37391,6327,1139,6653,1084,12980,2223,81.4,20,stable,63.3,16,15246,0,0
NC,"Montgomery County, North Carolina",6716,2942,3774,37123,32500,10297,2606,11294,2567,21591,5173,71.3,26,stable,49.4,18,27548,0,0
NC,"Moore County, North Carolina",13808,5800,8008,37125,50998,37266,5229,41237,5632,78503,10861,73.7,108,stable,48.5,74,94352,0,0
NC,"Nash County, North Carolina",17141,7079,10062,37127,42713,37616,6774,41977,6855,79593,13629,72.8,85,stable,58,68,93919,0,0
NC,"New Hanover County, North Carolina",36717,15886,20831,37129,50088,84864,16254,96287,13171,181151,29425,66.2,158,stable,48.7,115,220358,0,0
NC,"Northampton County, North Carolina",5658,2269,3389,37131,30429,7822,1734,9211,1484,17033,3218,72.4,24,stable,56.8,19,20426,0,0
NC,"Onslow County, North Carolina",24916,10709,14207,37133,46335,60931,9861,73645,8594,134576,18455,85.5,101,stable,61.5,70,186311,0,0
NC,"Orange County, North Carolina",20236,8668,11568,37135,59290,58773,6925,66098,6134,124871,13059,57.5,69,stable,42.8,50,141354,0,0
NC,"Pamlico County, North Carolina",1674,715,959,37137,43444,5137,963,5386,863,10523,1826,83.3,19,stable,42.2,10,12781,0,0
NC,"Pasquotank County, North Carolina",7256,2976,4280,37139,45378,15561,2888,17386,2810,32947,5698,68.8,32,stable,59.5,27,39829,0,0
NC,"Pender County, North Carolina",9925,4191,5734,37141,44828,21808,4329,23069,4293,44877,8622,70.9,49,stable,51.1,36,57611,0,0
NC,"Perquimans County, North Carolina",2626,1160,1466,37143,44329,5224,1107,5893,1157,11117,2264,68.9,15,stable,48.2,10,13440,0,0
NC,"Person County, North Carolina",7708,3574,4134,37145,42105,15990,2909,17796,2138,33786,5047,84.6,42,stable,63.4,32,39259,0,0
NC,"Pitt County, North Carolina",42743,18057,24686,37147,41119,69019,12197,79254,12067,148273,24264,62.9,95,stable,48,71,175842,0,0
NC,"Polk County, North Carolina",2790,1322,1468,37149,46528,8521,1162,8990,1384,17511,2546,50.3,19,stable,40.8,15,20366,0,0
NC,"Randolph County, North Carolina",24770,11758,13012,37151,41947,57242,12444,60274,11241,117516,23685,86.5,147,stable,60.2,103,142799,0,0
NC,"Richmond County, North Carolina",11465,5045,6420,37153,32687,17202,4131,19468,3935,36670,8066,85.7,49,stable,64.5,37,45437,0,0
NC,"Robeson County, North Carolina",41538,18723,22815,37155,30608,49747,13868,56491,12539,106238,26407,69.2,95,stable,58.4,79,134197,0,0
NC,"Rockingham County, North Carolina",16968,7168,9800,37157,38126,38006,6007,41536,5754,79542,11761,89.9,113,stable,60.2,75,91758,0,0
NC,"Rowan County, North Carolina",24194,10656,13538,37159,43069,55135,11191,60050,9456,115185,20647,85.9,144,stable,58.5,98,139142,0,0
NC,"Rutherford County, North Carolina",13077,5970,7107,37161,35630,26825,5113,29291,4740,56116,9853,79.4,76,stable,56.3,54,66390,0,0
NC,"Sampson County, North Carolina",16050,7577,8473,37163,35490,24731,6401,26787,5332,51518,11733,77.7,60,stable,60.4,46,63724,0,0
NC,"Scotland County, North Carolina",10504,4613,5891,37165,30958,13319,2850,15365,2603,28684,5453,84.5,36,stable,63.6,27,35509,0,0
NC,"Stanly County, North Carolina",10356,4702,5654,37167,40910,25359,3955,25850,4026,51209,7981,80.4,64,stable,55.8,43,60714,0,0
NC,"Stokes County, North Carolina",7826,3615,4211,37169,40696,19445,3237,20499,3040,39944,6277,90.6,58,stable,65.5,41,46351,0,0
NC,"Surry County, North Carolina",14195,6484,7711,37171,36164,29052,6524,31220,5627,60272,12151,82.9,83,stable,67.8,68,72743,0,0
NC,"Swain County, North Carolina",3409,1553,1856,37173,33931,5139,1619,5775,1441,10914,3060,95.5,18,stable,66.8,13,14434,0,0
NC,"Transylvania County, North Carolina",4017,1819,2198,37175,45114,12650,3093,13899,2805,26549,5898,53.6,33,stable,37.2,23,33211,0,0
NC,"Tyrrell County, North Carolina",779,326,453,37177,32361,1415,413,1396,343,2811,756,97.5,6,stable,60,3,4070,0,0
NC,"Union County, North Carolina",21416,10081,11335,37179,65903,91176,13811,95909,11579,187085,25390,62.9,113,stable,46.5,80,222742,0,0
NC,"Vance County, North Carolina",11064,4926,6138,37181,33316,16836,3892,20309,3338,37145,7230,71,39,stable,53.2,29,44568,0,0
NC,"Wake County, North Carolina",107687,49166,58521,37183,67309,410336,59667,444583,52804,854919,112471,55.9,406,falling,38.8,274,1024198,0,1
NC,"Warren County, North Carolina",4692,2290,2402,37185,34254,7584,1876,8704,1288,16288,3164,81.7,26,stable,71.8,23,20155,0,0
NC,"Washington County, North Carolina",2737,841,1896,37187,34538,5022,764,5787,957,10809,1721,58.6,11,stable,45.4,9,12385,0,0
NC,"Watauga County, North Carolina",14726,7773,6953,37189,37656,23127,2754,23493,2583,46620,5337,51.4,26,stable,33.5,17,52906,0,0
NC,"Wayne County, North Carolina",27037,11517,15520,37191,40390,48265,9082,53636,8801,101901,17883,76.6,105,stable,58.2,79,124132,0,0
NC,"Wilkes County, North Carolina",15791,7521,8270,37193,33232,27936,5578,30011,4561,57947,10139,77.2,75,stable,58.5,57,68502,0,0
NC,"Wilson County, North Carolina",18475,8116,10359,37195,39847,30989,7122,35996,6337,66985,13459,71.2,71,stable,55.8,55,81714,0,0
NC,"Yadkin County, North Carolina",7643,3528,4115,37197,37796,15503,3106,16609,2487,32112,5593,82.2,42,stable,52.6,27,37585,0,0
NC,"Yancey County, North Carolina",3775,1653,2122,37199,37484,6997,1488,7526,1415,14523,2903,86.3,25,stable,53.1,15,17587,0,0
ND,"Barnes County, North Dakota",841,396,445,38003,53141,4956,505,5111,332,10067,837,64.5,10,falling,41.8,7,11099,0,1
ND,"Bottineau County, North Dakota",540,188,352,38009,56349,3109,328,2722,306,5831,634,58.3,6,stable,37.8,5,6716,0,0
ND,"Burleigh County, North Dakota",6946,3052,3894,38015,65254,39076,3389,41128,2750,80204,6139,52.2,49,stable,34.4,32,92991,0,0
ND,"Cass County, North Dakota",19082,8990,10092,38017,53289,73605,7721,74144,5868,147749,13589,59.8,80,rising,37.3,50,171512,1,0
ND,"Grand Forks County, North Dakota",11223,5076,6147,38035,48676,31352,2691,30830,2197,62182,4888,59.7,36,stable,42.6,26,70916,0,0
ND,"Griggs County, North Dakota",179,78,101,38039,48355,1047,98,1002,91,2049,189,*,3 or fewer,stable,76.8,4,2314,0,0
ND,"McHenry County, North Dakota",738,333,405,38049,57386,2706,302,2545,185,5251,487,63.6,6,stable,41.7,4,5968,0,0
ND,"McLean County, North Dakota",1072,441,631,38055,55686,4285,392,4129,455,8414,847,53.4,8,stable,35.1,5,9744,0,0
ND,"Mercer County, North Dakota",693,217,476,38057,72704,4014,424,3668,415,7682,839,50.6,6,stable,36.8,4,8853,0,0
ND,"Morton County, North Dakota",2270,1079,1191,38059,62418,13459,1052,13184,743,26643,1795,68.7,24,stable,45.2,16,30310,0,0
ND,"Mountrail County, North Dakota",1226,608,618,38061,68188,4094,916,3434,711,7528,1627,70.9,6,stable,48.9,4,10331,0,0
ND,"Pembina County, North Dakota",454,193,261,38067,53504,3282,335,3222,203,6504,538,65.2,8,stable,56.7,7,7091,0,0
ND,"Ramsey County, North Dakota",1118,565,553,38071,50841,4968,632,4974,491,9942,1123,73.7,11,stable,53.2,8,11630,0,0
ND,"Ransom County, North Dakota",490,191,299,38073,56500,2547,172,2450,132,4997,304,67.9,6,stable,55.3,5,5448,0,0
ND,"Richland County, North Dakota",1633,659,974,38077,55390,7869,465,7377,436,15246,901,45.2,9,stable,33.2,6,16402,0,0
ND,"Rolette County, North Dakota",5054,2207,2847,38079,33277,4522,2528,5293,2031,9815,4559,76.5,10,stable,72.2,9,14649,0,0
ND,"Stark County, North Dakota",1866,755,1111,38089,72099,13171,1442,12384,1177,25555,2619,42.7,13,stable,32.4,10,32154,0,0
ND,"Stutsman County, North Dakota",2130,854,1276,38093,52359,9124,970,9324,745,18448,1715,56.5,17,stable,51.2,16,21103,0,0
ND,"Traill County, North Dakota",804,436,368,38097,54960,3777,223,3741,156,7518,379,62,7,rising,41.6,5,8014,1,0
ND,"Walsh County, North Dakota",1112,464,648,38099,49411,4913,667,4880,367,9793,1034,56.7,10,stable,42.8,8,10897,0,0
ND,"Ward County, North Dakota",4919,1861,3058,38101,61393,28609,3115,29757,2358,58366,5473,64.6,41,stable,44.2,29,71275,0,0
ND,"Wells County, North Dakota",226,110,116,38103,48098,1929,180,1857,153,3786,333,40.6,4,stable,45.7,4,4168,0,0
ND,"Williams County, North Dakota",2913,1402,1511,38105,88013,14385,1497,11912,1468,26297,2965,53.9,14,stable,46.5,12,35294,0,0
NE,"Adams County, Nebraska",3499,1490,2009,31001,50635,13894,1771,14127,1366,28021,3137,62.7,24,stable,45,18,31587,0,0
NE,"Antelope County, Nebraska",811,353,458,31003,45609,2880,305,2920,284,5800,589,51.1,6,stable,39.7,4,6414,0,0
NE,"Box Butte County, Nebraska",1886,758,1128,31013,51691,5247,428,4956,515,10203,943,48.9,7,stable,31.2,5,11337,0,0
NE,"Buffalo County, Nebraska",5978,2737,3241,31019,53624,21439,2104,22245,1568,43684,3672,49.3,23,stable,36,16,48863,0,0
NE,"Burt County, Nebraska",620,265,355,31021,47429,2967,283,2957,338,5924,621,66.2,7,stable,58.7,6,6585,0,0
NE,"Butler County, Nebraska",682,309,373,31023,51027,3741,371,3701,272,7442,643,48,6,stable,36.9,5,8115,0,0
NE,"Cass County, Nebraska",1556,739,817,31025,65619,11685,773,11691,780,23376,1553,65.5,19,stable,50.4,15,25512,0,0
NE,"Cedar County, Nebraska",864,385,479,31027,52250,4089,267,3947,224,8036,491,32.5,5,stable,28.2,4,8564,0,0
NE,"Chase County, Nebraska",337,161,176,31029,52422,1627,243,1704,256,3331,499,77.6,5,stable,59.1,4,3956,0,0
NE,"Cherry County, Nebraska",648,175,473,31031,48750,2495,209,2679,328,5174,537,38.1,3,stable,36.4,3,5848,0,0
NE,"Cheyenne County, Nebraska",1150,420,730,31033,53814,4538,380,4707,353,9245,733,60.7,8,stable,47.2,6,10167,0,0
NE,"Clay County, Nebraska",580,233,347,31035,51470,2836,362,2704,376,5540,738,54.1,5,stable,41.9,4,6309,0,0
NE,"Colfax County, Nebraska",1374,675,699,31037,51367,4633,786,4333,680,8966,1466,45.9,5,stable,33.1,4,10520,0,0
NE,"Cuming County, Nebraska",1071,376,695,31039,50013,4041,437,4058,391,8099,828,41.6,6,stable,34.1,5,9125,0,0
NE,"Custer County, Nebraska",1200,526,674,31041,46468,4558,716,4818,587,9376,1303,48.3,8,stable,42.2,7,10806,0,0
NE,"Dakota County, Nebraska",3528,1510,2018,31043,49786,8405,1570,8872,1735,17277,3305,73,15,stable,53,11,20781,0,0
NE,"Dawes County, Nebraska",1428,531,897,31045,41038,3715,645,3960,741,7675,1386,43.8,5,stable,28.9,4,9055,0,0
NE,"Dawson County, Nebraska",3618,1439,2179,31047,48329,10328,1645,10323,1499,20651,3144,45.9,13,stable,36.9,10,23886,0,0
NE,"Dixon County, Nebraska",683,309,374,31051,51223,2521,356,2582,322,5103,678,63.3,6,stable,35.5,3,5797,0,0
NE,"Dodge County, Nebraska",4061,1819,2242,31053,49068,15521,2220,16362,2033,31883,4253,70.2,36,stable,51.8,27,36706,0,0
NE,"Douglas County, Nebraska",76738,33674,43064,31055,54659,228496,32282,242959,27736,471455,60018,69.5,338,stable,51,245,550064,0,0
NE,"Fillmore County, Nebraska",514,167,347,31059,52316,2426,307,2483,249,4909,556,48.1,5,stable,40.6,4,5619,0,0
NE,"Gage County, Nebraska",2080,925,1155,31067,50010,9878,830,10192,633,20070,1463,59.5,19,stable,40.6,13,21900,0,0
NE,"Hall County, Nebraska",9092,3927,5165,31079,49252,25029,4904,25624,4458,50653,9362,57.8,38,stable,38.9,25,61680,0,0
NE,"Hamilton County, Nebraska",780,303,477,31081,59311,4189,305,4244,219,8433,524,48,6,stable,34.1,4,9190,0,0
NE,"Holt County, Nebraska",1209,512,697,31089,46728,4599,482,4691,461,9290,943,49.5,8,stable,46.6,8,10313,0,0
NE,"Howard County, Nebraska",658,333,325,31093,50030,2996,238,2953,140,5949,378,54.1,5,stable,43.2,4,6409,0,0
NE,"Jefferson County, Nebraska",909,361,548,31095,43008,3352,253,3390,325,6742,578,65.2,8,stable,50.1,6,7263,0,0
NE,"Johnson County, Nebraska",471,214,257,31097,45429,1770,187,1845,212,3615,399,97.5,7,stable,46.6,3,5173,0,0
NE,"Kearney County, Nebraska",408,181,227,31099,51934,2928,277,2976,285,5904,562,60.8,6,stable,47.6,4,6585,0,0
NE,"Keith County, Nebraska",931,393,538,31101,41781,3516,521,3500,547,7016,1068,49.2,7,stable,37.9,5,8063,0,0
NE,"Kimball County, Nebraska",496,205,291,31105,40242,1535,289,1542,296,3077,585,60.6,4,stable,49.9,3,3689,0,0
NE,"Knox County, Nebraska",1117,426,691,31107,45411,3614,462,3751,498,7365,960,59.3,8,stable,51.7,8,8543,0,0
NE,"Lancaster County, Nebraska",41796,18624,23172,31109,51830,129832,16174,135393,12304,265225,28478,57.3,155,stable,41.6,112,306468,0,0
NE,"Lincoln County, Nebraska",4488,1775,2713,31111,50194,15665,1904,15915,2019,31580,3923,57.1,26,stable,44.2,20,35656,0,0
NE,"Madison County, Nebraska",5119,2075,3044,31119,50218,15094,2026,15516,1830,30610,3856,61.4,25,stable,40.5,17,35039,0,0
NE,"Merrick County, Nebraska",667,344,323,31121,51012,3455,310,3494,402,6949,712,68,8,stable,44.9,5,7787,0,0
NE,"Nemaha County, Nebraska",574,300,274,31127,49656,3100,292,3377,281,6477,573,62.5,6,stable,37.4,4,7046,0,0
NE,"Nuckolls County, Nebraska",501,182,319,31129,40488,1886,260,1979,184,3865,444,64.8,5,stable,45,4,4329,0,0
NE,"Otoe County, Nebraska",1696,740,956,31131,50275,6900,821,7198,634,14098,1455,59.6,13,rising,46.7,10,15984,1,0
NE,"Phelps County, Nebraska",706,213,493,31137,50404,4142,364,4120,359,8262,723,44.3,6,stable,39.1,5,9296,0,0
NE,"Pierce County, Nebraska",417,174,243,31139,54482,3276,287,3320,167,6596,454,56,6,stable,46.2,5,7208,0,0
NE,"Platte County, Nebraska",2728,1336,1392,31141,56318,14472,1958,14421,1492,28893,3450,54.9,21,stable,40.8,16,32847,0,0
NE,"Polk County, Nebraska",389,184,205,31143,57312,2359,222,2388,187,4747,409,65.7,5,stable,48,4,5202,0,0
NE,"Red Willow County, Nebraska",1118,572,546,31145,42931,4618,689,4948,430,9566,1119,49.5,8,stable,46.5,8,10829,0,0
NE,"Richardson County, Nebraska",1557,690,867,31147,42750,3711,319,3732,284,7443,603,60.6,8,stable,51.7,7,8094,0,0
NE,"Saline County, Nebraska",1492,705,787,31151,51738,6427,857,6226,541,12653,1398,79.5,12,stable,49.8,8,14282,0,0
NE,"Sarpy County, Nebraska",10684,4831,5853,31153,70543,75886,5603,78430,5281,154316,10884,65.1,81,stable,49.9,62,175692,0,0
NE,"Saunders County, Nebraska",2001,911,1090,31155,60854,9715,720,9515,664,19230,1384,60.8,17,stable,46.2,13,21016,0,0
NE,"Scotts Bluff County, Nebraska",4877,2163,2714,31157,45992,14776,2704,16164,2443,30940,5147,45.9,22,stable,34.6,17,36261,0,0
NE,"Seward County, Nebraska",1467,738,729,31159,59662,8006,588,7718,420,15724,1008,44.2,9,stable,32.2,7,17110,0,0
NE,"Sherman County, Nebraska",411,126,285,31163,46366,1379,133,1430,107,2809,240,*,3 or fewer,stable,66.1,3,3091,0,0
NE,"Thurston County, Nebraska",2090,947,1143,31173,41266,2351,1050,2548,941,4899,1991,65.1,4,stable,55.8,4,7064,0,0
NE,"Washington County, Nebraska",1880,595,1285,31177,65370,9329,588,9285,867,18614,1455,43.1,11,stable,40.4,10,20248,0,0
NE,"Webster County, Nebraska",459,235,224,31181,40256,1593,163,1667,187,3260,350,68.8,5,stable,45.9,3,3625,0,0
NE,"York County, Nebraska",1393,621,772,31185,51802,6087,621,6010,538,12097,1159,36.8,7,stable,28.2,5,13806,0,0
NH,"Belknap County, New Hampshire",6214,2893,3321,33001,62159,25364,3734,27430,3127,52794,6861,65.6,56,falling,55.2,46,60641,0,1
NH,"Carroll County, New Hampshire",4484,2015,2469,33003,53306,19928,3653,20392,3124,40320,6777,65.8,53,stable,42.9,35,47285,0,0
NH,"Cheshire County, New Hampshire",8467,3684,4783,33005,57782,32472,4282,35847,3084,68319,7366,66.6,63,stable,45.4,43,75909,0,0
NH,"Coos County, New Hampshire",4257,1950,2307,33007,42312,13183,1853,13622,1713,26805,3566,69.9,36,stable,54.8,27,31212,0,0
NH,"Grafton County, New Hampshire",9609,4252,5357,33009,55762,38402,5228,40032,4836,78434,10064,56.4,65,stable,38.6,44,89320,0,0
NH,"Hillsborough County, New Hampshire",34681,15707,18974,33011,71244,178942,19692,185709,15685,364651,35377,66.2,283,stable,46.1,194,406678,0,0
NH,"Merrimack County, New Hampshire",12840,5578,7262,33013,65983,63596,6756,68239,5583,131835,12339,66.9,118,stable,46.6,84,147994,0,0
NH,"Rockingham County, New Hampshire",16192,7315,8877,33015,81198,134871,11591,140369,10100,275240,21691,72.5,242,stable,49.4,163,301777,0,0
NH,"Strafford County, New Hampshire",12997,5717,7280,33017,60711,53304,6948,57377,6285,110681,13233,75,96,stable,53.3,68,126825,0,0
NH,"Sullivan County, New Hampshire",4099,1959,2140,33019,56032,18333,2630,19593,2148,37926,4778,72.6,44,stable,51.7,32,42967,0,0
NJ,"Atlantic County, New Jersey",40868,18753,22115,34001,54461,112340,19078,124944,16097,237284,35175,69.9,230,falling,47.9,156,274219,0,1
NJ,"Bergen County, New Jersey",67959,29262,38697,34003,85806,391824,53563,426933,48157,818757,101720,50.9,580,falling,34.7,402,938506,0,1
NJ,"Burlington County, New Jersey",27881,12238,15643,34005,78621,192963,16726,213627,12770,406590,29496,65.1,342,stable,44.2,232,450226,0,0
NJ,"Camden County, New Jersey",66802,28813,37989,34007,62185,212875,31229,239130,23082,452005,54311,71.9,406,stable,48.9,275,510923,0,0
NJ,"Cape May County, New Jersey",9744,4179,5565,34009,57637,40486,4651,44888,3602,85374,8253,83.5,136,stable,54.9,90,94727,0,0
NJ,"Cumberland County, New Jersey",25760,11633,14127,34011,49984,59423,10828,66601,8609,126024,19437,73.4,122,stable,50.7,84,155854,0,0
NJ,"Essex County, New Jersey",133788,57543,76245,34013,53976,303430,68533,350254,57907,653684,126440,50.9,399,falling,37.1,289,797434,0,1
NJ,"Gloucester County, New Jersey",23200,9915,13285,34015,76727,128535,11903,138803,9679,267338,21582,80.5,250,stable,55.5,172,291479,0,0
NJ,"Hudson County, New Jersey",114900,50273,64627,34017,59741,258423,69020,272486,59125,530909,128145,48.8,279,falling,36.5,206,674836,0,1
NJ,"Hunterdon County, New Jersey",5379,2236,3143,34019,105444,56714,3170,60109,2305,116823,5475,54.4,80,falling,37.8,55,125488,0,1
NJ,"Mercer County, New Jersey",40354,18218,22136,34021,72804,154154,21815,171281,15938,325435,37753,59.1,235,falling,38.2,152,371398,0,1
NJ,"Middlesex County, New Jersey",70908,31792,39116,34023,79593,350206,51055,376132,43310,726338,94365,53.4,459,stable,37,319,840900,0,0
NJ,"Monmouth County, New Jersey",46492,20092,26400,34025,85242,273118,31154,295155,25547,568273,56701,63.9,475,stable,42.8,317,628715,0,0
NJ,"Morris County, New Jersey",22068,9710,12358,34027,100214,222190,19830,235146,17038,457336,36868,49.6,287,falling,34.8,201,499509,0,1
NJ,"Ocean County, New Jersey",64795,29231,35564,34029,61994,251605,26431,277128,22954,528733,49385,71.4,645,falling,47.7,442,588721,0,1
NJ,"Passaic County, New Jersey",83203,37009,46194,34031,59739,199460,45684,221524,37168,420984,82852,53.8,276,falling,39.3,202,510916,0,1
NJ,"Salem County, New Jersey",8602,3826,4776,34033,61831,27515,3442,30248,2723,57763,6165,72.8,62,falling,48.1,41,64180,0,1
NJ,"Somerset County, New Jersey",16479,7340,9139,34035,100667,145888,13951,155658,12324,301546,26275,48.7,171,falling,35.3,122,333654,0,1
NJ,"Sussex County, New Jersey",8237,3862,4375,34037,86565,65217,6547,67862,4954,133079,11501,64.2,106,falling,45.2,74,143673,0,1
NJ,"Union County, New Jersey",59034,24322,34712,34039,69594,220599,44217,241572,37837,462171,82054,47.9,274,falling,35.8,207,555786,0,1
NJ,"Warren County, New Jersey",8394,3681,4713,34041,70471,46651,4979,50057,4518,96708,9497,65.4,85,falling,45.6,59,106869,0,1
NM,"Bernalillo County, New Mexico",128917,59967,68950,35001,47725,272940,52028,296915,44601,569855,96629,39.4,277,falling,31.2,216,676685,0,1
NM,"Chaves County, New Mexico",14013,6312,7701,35005,40630,26078,5891,27592,5260,53670,11151,47.5,36,falling,40.9,31,65764,0,1
